"","id","value","location","sample.date","measure","Year"
"414",1352474,1,"Sakda",2010-07-18,"Arsenic","2010"
"415",1327015,1.3,"Somchair",2010-07-22,"Arsenic","2010"
"416",1327611,1.2,"Busarakhan",2010-07-22,"Arsenic","2010"
"417",1354943,2.79,"Kohsoom",2010-07-28,"Arsenic","2010"
"418",1341835,0.85,"Chai",2010-08-11,"Arsenic","2010"
"419",1343039,0.73,"Chai",2010-08-11,"Arsenic","2010"
"420",1344243,0.7,"Chai",2010-08-11,"Arsenic","2010"
"421",1328658,1.8,"Achara",2010-08-12,"Arsenic","2010"
"422",1349483,1.1,"Kannika",2010-08-14,"Arsenic","2010"
"423",1350092,1.2,"Kannika",2010-08-14,"Arsenic","2010"
"424",1350701,1.1,"Kannika",2010-08-14,"Arsenic","2010"
"425",1351310,1.2,"Sakda",2010-08-14,"Arsenic","2010"
"426",1351919,1.1,"Sakda",2010-08-14,"Arsenic","2010"
"427",1352528,1.1,"Sakda",2010-08-14,"Arsenic","2010"
"428",1355002,5,"Kohsoom",2010-08-26,"Arsenic","2010"
"429",1327065,1.5,"Somchair",2010-08-28,"Arsenic","2010"
"430",1327661,1.2,"Busarakhan",2010-08-28,"Arsenic","2010"
"431",1349535,0.71,"Kannika",2010-09-02,"Arsenic","2010"
"432",1350144,0.78,"Kannika",2010-09-02,"Arsenic","2010"
"433",1350753,0.81,"Kannika",2010-09-02,"Arsenic","2010"
"434",1351362,0.92,"Sakda",2010-09-02,"Arsenic","2010"
"435",1351971,0.93,"Sakda",2010-09-02,"Arsenic","2010"
"436",1352580,0.9,"Sakda",2010-09-02,"Arsenic","2010"
"437",1341930,0.56,"Chai",2010-09-04,"Arsenic","2010"
"438",1343134,0.72,"Chai",2010-09-04,"Arsenic","2010"
"439",1344334,0.7,"Chai",2010-09-04,"Arsenic","2010"
"440",1328714,1,"Achara",2010-09-17,"Arsenic","2010"
"441",1355060,2.8,"Kohsoom",2010-09-29,"Arsenic","2010"
"442",1327114,0.55,"Somchair",2010-09-30,"Arsenic","2010"
"443",1327710,0.47,"Busarakhan",2010-09-30,"Arsenic","2010"
"444",1342033,0.97,"Chai",2010-10-13,"Arsenic","2010"
"445",1343237,0.9,"Chai",2010-10-13,"Arsenic","2010"
"446",1344437,0.92,"Chai",2010-10-13,"Arsenic","2010"
"447",1349587,0.89,"Kannika",2010-10-15,"Arsenic","2010"
"448",1350196,0.95,"Kannika",2010-10-15,"Arsenic","2010"
"449",1350805,0.91,"Kannika",2010-10-15,"Arsenic","2010"
"450",1351414,0.93,"Sakda",2010-10-15,"Arsenic","2010"
"451",1352023,0.95,"Sakda",2010-10-15,"Arsenic","2010"
"452",1352632,0.94,"Sakda",2010-10-15,"Arsenic","2010"
"453",1355119,2.6,"Kohsoom",2010-10-20,"Arsenic","2010"
"454",1328775,1.5,"Achara",2010-10-22,"Arsenic","2010"
"455",1327164,0.67,"Somchair",2010-10-29,"Arsenic","2010"
"456",1327760,0.6,"Busarakhan",2010-10-29,"Arsenic","2010"
"457",1349637,0.97,"Kannika",2010-11-09,"Arsenic","2010"
"458",1350246,0.88,"Kannika",2010-11-09,"Arsenic","2010"
"459",1350855,0.9,"Kannika",2010-11-09,"Arsenic","2010"
"460",1351464,0.72,"Sakda",2010-11-10,"Arsenic","2010"
"461",1352073,0.7,"Sakda",2010-11-10,"Arsenic","2010"
"462",1352682,0.7,"Sakda",2010-11-10,"Arsenic","2010"
"463",1342132,0.85,"Chai",2010-11-13,"Arsenic","2010"
"464",1343336,0.89,"Chai",2010-11-13,"Arsenic","2010"
"465",1344536,0.92,"Chai",2010-11-13,"Arsenic","2010"
"466",1328816,1.5,"Achara",2010-11-19,"Arsenic","2010"
"467",1355176,2.3,"Kohsoom",2010-11-24,"Arsenic","2010"
"468",1327215,1.2,"Somchair",2010-11-27,"Arsenic","2010"
"469",1327811,0.75,"Busarakhan",2010-11-27,"Arsenic","2010"
"470",1327265,0.58,"Somchair",2010-12-09,"Arsenic","2010"
"471",1327861,0.78,"Busarakhan",2010-12-09,"Arsenic","2010"
"472",1328857,0.5,"Achara",2010-12-11,"Arsenic","2010"
"473",1342242,0.9,"Chai",2010-12-11,"Arsenic","2010"
"474",1343446,0.93,"Chai",2010-12-11,"Arsenic","2010"
"475",1344646,0.81,"Chai",2010-12-11,"Arsenic","2010"
"476",1349687,0.9,"Kannika",2010-12-11,"Arsenic","2010"
"477",1350296,0.87,"Kannika",2010-12-11,"Arsenic","2010"
"478",1350905,0.79,"Kannika",2010-12-11,"Arsenic","2010"
"479",1351514,0.71,"Sakda",2010-12-11,"Arsenic","2010"
"480",1352123,0.83,"Sakda",2010-12-11,"Arsenic","2010"
"481",1352732,0.77,"Sakda",2010-12-11,"Arsenic","2010"
"482",1355228,2.6,"Kohsoom",2010-12-15,"Arsenic","2010"
"483",1638179,1.4,"Sakda",2011-01-13,"Arsenic","2011"
"484",1639041,1.5,"Sakda",2011-01-13,"Arsenic","2011"
"485",1639903,1.3,"Sakda",2011-01-13,"Arsenic","2011"
"486",1628307,0,"Chai",2011-01-14,"Arsenic","2011"
"487",1629366,0,"Chai",2011-01-14,"Arsenic","2011"
"488",1630425,0,"Chai",2011-01-14,"Arsenic","2011"
"489",1635523,1.5,"Kannika",2011-01-15,"Arsenic","2011"
"490",1636409,1.4,"Kannika",2011-01-15,"Arsenic","2011"
"491",1637295,1.4,"Kannika",2011-01-15,"Arsenic","2011"
"492",1617270,1,"Achara",2011-01-21,"Arsenic","2011"
"493",1643348,2.7,"Kohsoom",2011-01-26,"Arsenic","2011"
"494",1615955,1.5,"Somchair",2011-01-30,"Arsenic","2011"
"495",1616434,1.4,"Busarakhan",2011-01-30,"Arsenic","2011"
"496",1635586,1.1,"Kannika",2011-02-10,"Arsenic","2011"
"497",1636472,1.2,"Kannika",2011-02-10,"Arsenic","2011"
"498",1637358,1.1,"Kannika",2011-02-10,"Arsenic","2011"
"499",1638251,1.4,"Sakda",2011-02-10,"Arsenic","2011"
"500",1639113,1.3,"Sakda",2011-02-10,"Arsenic","2011"
"501",1639975,1.2,"Sakda",2011-02-10,"Arsenic","2011"
"502",1617317,1,"Achara",2011-02-11,"Arsenic","2011"
"503",1628388,1.1,"Chai",2011-02-11,"Arsenic","2011"
"504",1629447,1.1,"Chai",2011-02-11,"Arsenic","2011"
"505",1630506,1.2,"Chai",2011-02-11,"Arsenic","2011"
"506",1635629,1.5,"Kannika",2011-02-12,"Arsenic","2011"
"507",1636515,1.4,"Kannika",2011-02-12,"Arsenic","2011"
"508",1637401,1.4,"Kannika",2011-02-12,"Arsenic","2011"
"509",1617350,1,"Achara",2011-02-18,"Arsenic","2011"
"510",1643396,2,"Kohsoom",2011-02-25,"Arsenic","2011"
"511",1615995,1.8,"Somchair",2011-02-26,"Arsenic","2011"
"512",1616475,0,"Busarakhan",2011-02-26,"Arsenic","2011"
"513",1628460,1.1,"Chai",2011-03-09,"Arsenic","2011"
"514",1629519,1.1,"Chai",2011-03-09,"Arsenic","2011"
"515",1630578,1,"Chai",2011-03-09,"Arsenic","2011"
"516",1638318,0,"Sakda",2011-03-10,"Arsenic","2011"
"517",1639180,0,"Sakda",2011-03-10,"Arsenic","2011"
"518",1640042,0,"Sakda",2011-03-10,"Arsenic","2011"
"519",1635693,1,"Kannika",2011-03-11,"Arsenic","2011"
"520",1636579,1.07,"Kannika",2011-03-11,"Arsenic","2011"
"521",1637465,1.09,"Kannika",2011-03-11,"Arsenic","2011"
"522",1617386,1,"Achara",2011-03-18,"Arsenic","2011"
"523",1616033,1.5,"Somchair",2011-03-26,"Arsenic","2011"
"524",1616512,1.5,"Busarakhan",2011-03-26,"Arsenic","2011"
"525",1643444,2.1,"Kohsoom",2011-03-30,"Arsenic","2011"
"526",1617419,1,"Achara",2011-03-31,"Arsenic","2011"
"527",1635755,1.2,"Kannika",2011-04-06,"Arsenic","2011"
"528",1636641,1.3,"Kannika",2011-04-06,"Arsenic","2011"
"529",1637527,1.3,"Kannika",2011-04-06,"Arsenic","2011"
"530",1638385,1.3,"Sakda",2011-04-07,"Arsenic","2011"
"531",1639247,1.2,"Sakda",2011-04-07,"Arsenic","2011"
"532",1640109,1.2,"Sakda",2011-04-07,"Arsenic","2011"
"533",1628541,1.1,"Chai",2011-04-08,"Arsenic","2011"
"534",1629600,1.2,"Chai",2011-04-08,"Arsenic","2011"
"535",1630659,1,"Chai",2011-04-08,"Arsenic","2011"
"536",1626245,2.26,"Tansanee",2011-04-09,"Arsenic","2011"
"537",1616070,1.6,"Somchair",2011-04-13,"Arsenic","2011"
"538",1616549,1.2,"Busarakhan",2011-04-13,"Arsenic","2011"
"539",1616995,1,"Decha",2011-04-15,"Arsenic","2011"
"540",1617456,1,"Achara",2011-04-16,"Arsenic","2011"
"541",1643492,2.1,"Kohsoom",2011-04-27,"Arsenic","2011"
"542",1635832,1.3,"Kannika",2011-05-12,"Arsenic","2011"
"543",1636718,1.5,"Kannika",2011-05-12,"Arsenic","2011"
"544",1637604,1.5,"Kannika",2011-05-12,"Arsenic","2011"
"545",1638463,1.5,"Sakda",2011-05-12,"Arsenic","2011"
"546",1639325,1.4,"Sakda",2011-05-12,"Arsenic","2011"
"547",1640187,1.5,"Sakda",2011-05-12,"Arsenic","2011"
"548",1617512,0,"Achara",2011-05-13,"Arsenic","2011"
"549",1643542,2.6,"Kohsoom",2011-05-18,"Arsenic","2011"
"550",1617031,1,"Decha",2011-05-20,"Arsenic","2011"
"551",1628635,1.1,"Chai",2011-05-22,"Arsenic","2011"
"552",1629694,1,"Chai",2011-05-22,"Arsenic","2011"
"553",1630753,1.1,"Chai",2011-05-22,"Arsenic","2011"
"554",1616109,1.6,"Somchair",2011-05-27,"Arsenic","2011"
"555",1616588,1.6,"Busarakhan",2011-05-27,"Arsenic","2011"
"556",1617544,1.3,"Achara",2011-05-27,"Arsenic","2011"
"557",1617580,1.3,"Achara",2011-06-11,"Arsenic","2011"
"558",1617068,1,"Decha",2011-06-17,"Arsenic","2011"
"559",1617617,1.2,"Achara",2011-06-17,"Arsenic","2011"
"560",1628722,1.6,"Chai",2011-06-18,"Arsenic","2011"
"561",1629781,1.6,"Chai",2011-06-18,"Arsenic","2011"
"562",1630840,1.7,"Chai",2011-06-18,"Arsenic","2011"
"563",1635931,1.6,"Kannika",2011-06-18,"Arsenic","2011"
"564",1636817,1.3,"Kannika",2011-06-18,"Arsenic","2011"
"565",1637703,1.5,"Kannika",2011-06-18,"Arsenic","2011"
"566",1638562,1.4,"Sakda",2011-06-18,"Arsenic","2011"
"567",1639424,1.4,"Sakda",2011-06-18,"Arsenic","2011"
"568",1640286,1.5,"Sakda",2011-06-18,"Arsenic","2011"
"569",1616151,1.7,"Somchair",2011-06-29,"Arsenic","2011"
"570",1616630,1.7,"Busarakhan",2011-06-29,"Arsenic","2011"
"571",1643593,2.4,"Kohsoom",2011-06-30,"Arsenic","2011"
"572",1638626,1.6,"Sakda",2011-07-08,"Arsenic","2011"
"573",1639488,1.5,"Sakda",2011-07-08,"Arsenic","2011"
"574",1640350,1.4,"Sakda",2011-07-08,"Arsenic","2011"
"575",1643644,3.9,"Kohsoom",2011-07-13,"Arsenic","2011"
"576",1617673,1.2,"Achara",2011-07-14,"Arsenic","2011"
"577",1636003,1.2,"Kannika",2011-07-14,"Arsenic","2011"
"578",1636889,1.2,"Kannika",2011-07-14,"Arsenic","2011"
"579",1637775,1,"Kannika",2011-07-14,"Arsenic","2011"
"580",1628806,1.4,"Chai",2011-07-17,"Arsenic","2011"
"581",1629865,1.3,"Chai",2011-07-17,"Arsenic","2011"
"582",1630924,1.3,"Chai",2011-07-17,"Arsenic","2011"
"583",1616193,1.7,"Somchair",2011-08-03,"Arsenic","2011"
"584",1616672,1.8,"Busarakhan",2011-08-03,"Arsenic","2011"
"585",1628880,1.3,"Chai",2011-08-03,"Arsenic","2011"
"586",1629939,1.1,"Chai",2011-08-03,"Arsenic","2011"
"587",1630998,1.3,"Chai",2011-08-03,"Arsenic","2011"
"588",1636075,1,"Kannika",2011-08-06,"Arsenic","2011"
"589",1636961,0,"Kannika",2011-08-06,"Arsenic","2011"
"590",1637847,1.3,"Kannika",2011-08-06,"Arsenic","2011"
"591",1638705,1.8,"Sakda",2011-08-06,"Arsenic","2011"
"592",1639567,1.4,"Sakda",2011-08-06,"Arsenic","2011"
"593",1640429,1.3,"Sakda",2011-08-06,"Arsenic","2011"
"594",1617729,2.4,"Achara",2011-08-11,"Arsenic","2011"
"595",1616234,1.5,"Somchair",2011-08-28,"Arsenic","2011"
"596",1616712,1.2,"Busarakhan",2011-08-28,"Arsenic","2011"
"597",1643695,3.4,"Kohsoom",2011-08-31,"Arsenic","2011"
"598",1636158,1.6,"Kannika",2011-09-09,"Arsenic","2011"
"599",1637044,1.4,"Kannika",2011-09-09,"Arsenic","2011"
"600",1637930,1.5,"Kannika",2011-09-09,"Arsenic","2011"
"601",1638786,1.6,"Sakda",2011-09-09,"Arsenic","2011"
"602",1639648,1.5,"Sakda",2011-09-09,"Arsenic","2011"
"603",1640510,1.4,"Sakda",2011-09-09,"Arsenic","2011"
"604",1617765,1.2,"Achara",2011-09-14,"Arsenic","2011"
"605",1616274,1.9,"Somchair",2011-09-23,"Arsenic","2011"
"606",1616751,1.8,"Busarakhan",2011-09-23,"Arsenic","2011"
"607",1617797,1.7,"Achara",2011-09-28,"Arsenic","2011"
"608",1629007,1,"Chai",2011-09-28,"Arsenic","2011"
"609",1630066,1,"Chai",2011-09-28,"Arsenic","2011"
"610",1631125,1.1,"Chai",2011-09-28,"Arsenic","2011"
"611",1643747,3.1,"Kohsoom",2011-09-28,"Arsenic","2011"
"612",1617829,2.2,"Achara",2011-10-08,"Arsenic","2011"
"613",1617866,1.8,"Achara",2011-10-13,"Arsenic","2011"
"614",1629080,1.6,"Chai",2011-10-17,"Arsenic","2011"
"615",1630139,1.5,"Chai",2011-10-17,"Arsenic","2011"
"616",1631198,1.5,"Chai",2011-10-17,"Arsenic","2011"
"617",1643798,4.2,"Kohsoom",2011-10-26,"Arsenic","2011"
"618",1616311,1.8,"Somchair",2011-11-03,"Arsenic","2011"
"619",1616788,1.7,"Busarakhan",2011-11-03,"Arsenic","2011"
"620",1617902,0,"Achara",2011-11-11,"Arsenic","2011"
"621",1636297,1,"Kannika",2011-11-11,"Arsenic","2011"
"622",1637183,1.1,"Kannika",2011-11-11,"Arsenic","2011"
"623",1638069,1.2,"Kannika",2011-11-11,"Arsenic","2011"
"624",1638936,1.1,"Sakda",2011-11-11,"Arsenic","2011"
"625",1639798,1.4,"Sakda",2011-11-11,"Arsenic","2011"
"626",1640660,1.3,"Sakda",2011-11-11,"Arsenic","2011"
"627",1616353,1.4,"Somchair",2011-11-16,"Arsenic","2011"
"628",1616830,1.5,"Busarakhan",2011-11-16,"Arsenic","2011"
"629",1616391,1.4,"Somchair",2011-12-08,"Arsenic","2011"
"630",1616868,1.6,"Busarakhan",2011-12-08,"Arsenic","2011"
"631",1636341,1.5,"Kannika",2011-12-09,"Arsenic","2011"
"632",1637227,1.7,"Kannika",2011-12-09,"Arsenic","2011"
"633",1638113,1.4,"Kannika",2011-12-09,"Arsenic","2011"
"634",1638984,1.5,"Sakda",2011-12-09,"Arsenic","2011"
"635",1639846,1.5,"Sakda",2011-12-09,"Arsenic","2011"
"636",1640708,1.4,"Sakda",2011-12-09,"Arsenic","2011"
"637",1617956,1.4,"Achara",2011-12-10,"Arsenic","2011"
"638",1979245,1.4,"Chai",2012-01-11,"Arsenic","2012"
"639",1980196,1.5,"Chai",2012-01-11,"Arsenic","2012"
"640",1981147,1.6,"Chai",2012-01-11,"Arsenic","2012"
"641",2217771,1.7,"Kannika",2012-01-14,"Arsenic","2012"
"642",2218174,1.5,"Kannika",2012-01-14,"Arsenic","2012"
"643",2218585,1.8,"Kannika",2012-01-14,"Arsenic","2012"
"644",2218988,1.6,"Sakda",2012-01-14,"Arsenic","2012"
"645",2219390,1.9,"Sakda",2012-01-14,"Arsenic","2012"
"646",2219800,1.7,"Sakda",2012-01-14,"Arsenic","2012"
"647",1967829,0,"Achara",2012-01-20,"Arsenic","2012"
"648",2221400,2.2,"Kohsoom",2012-01-25,"Arsenic","2012"
"649",1962914,0,"Boonsri",2012-01-26,"Arsenic","2012"
"650",1965538,1.7,"Somchair",2012-02-04,"Arsenic","2012"
"651",1966429,1.8,"Busarakhan",2012-02-04,"Arsenic","2012"
"652",1979338,1.5,"Chai",2012-02-05,"Arsenic","2012"
"653",1980289,1.7,"Chai",2012-02-05,"Arsenic","2012"
"654",1981240,1.5,"Chai",2012-02-05,"Arsenic","2012"
"655",2217816,1.4,"Kannika",2012-02-11,"Arsenic","2012"
"656",2218219,1.7,"Kannika",2012-02-11,"Arsenic","2012"
"657",2218630,1.6,"Kannika",2012-02-11,"Arsenic","2012"
"658",2219035,1.5,"Sakda",2012-02-11,"Arsenic","2012"
"659",2219437,1.5,"Sakda",2012-02-11,"Arsenic","2012"
"660",2219847,1.4,"Sakda",2012-02-11,"Arsenic","2012"
"661",1962984,0,"Boonsri",2012-02-15,"Arsenic","2012"
"662",1963883,0,"Boonsri",2012-02-15,"Arsenic","2012"
"663",1964717,0,"Boonsri",2012-02-15,"Arsenic","2012"
"664",1967905,0,"Achara",2012-02-17,"Arsenic","2012"
"665",1965592,1.7,"Somchair",2012-02-18,"Arsenic","2012"
"666",1966498,1.7,"Busarakhan",2012-02-18,"Arsenic","2012"
"667",2221451,2.3,"Kohsoom",2012-02-23,"Arsenic","2012"
"668",1967956,0,"Achara",2012-03-17,"Arsenic","2012"
"669",1963071,0,"Boonsri",2012-03-24,"Arsenic","2012"
"670",1963970,0,"Boonsri",2012-03-24,"Arsenic","2012"
"671",1964804,0,"Boonsri",2012-03-24,"Arsenic","2012"
"672",2221503,0,"Kohsoom",2012-03-29,"Arsenic","2012"
"673",1963133,0,"Boonsri",2012-04-15,"Arsenic","2012"
"674",1964032,0,"Boonsri",2012-04-15,"Arsenic","2012"
"675",1964866,0,"Boonsri",2012-04-15,"Arsenic","2012"
"676",1967992,0,"Achara",2012-04-21,"Arsenic","2012"
"677",2221556,0,"Kohsoom",2012-04-27,"Arsenic","2012"
"678",1968052,0,"Achara",2012-05-19,"Arsenic","2012"
"679",1963238,0,"Boonsri",2012-05-25,"Arsenic","2012"
"680",1964116,0,"Boonsri",2012-05-25,"Arsenic","2012"
"681",1964950,0,"Boonsri",2012-05-25,"Arsenic","2012"
"682",2221609,0,"Kohsoom",2012-05-25,"Arsenic","2012"
"683",2217946,1.7,"Kannika",2012-06-08,"Arsenic","2012"
"684",2218357,1.7,"Kannika",2012-06-08,"Arsenic","2012"
"685",2218760,1.6,"Kannika",2012-06-08,"Arsenic","2012"
"686",1968104,0,"Achara",2012-06-16,"Arsenic","2012"
"687",1963304,0,"Boonsri",2012-06-17,"Arsenic","2012"
"688",1964182,0,"Boonsri",2012-06-17,"Arsenic","2012"
"689",1965016,0,"Boonsri",2012-06-17,"Arsenic","2012"
"690",2221662,2.7,"Kohsoom",2012-06-21,"Arsenic","2012"
"691",1963386,0,"Boonsri",2012-07-20,"Arsenic","2012"
"692",1964264,0,"Boonsri",2012-07-20,"Arsenic","2012"
"693",1965098,0,"Boonsri",2012-07-20,"Arsenic","2012"
"694",1968182,0,"Achara",2012-07-21,"Arsenic","2012"
"695",2221715,2.7,"Kohsoom",2012-07-26,"Arsenic","2012"
"696",1968217,1.6,"Achara",2012-08-16,"Arsenic","2012"
"697",1963469,0,"Boonsri",2012-08-23,"Arsenic","2012"
"698",1964347,0,"Boonsri",2012-08-23,"Arsenic","2012"
"699",1965181,0,"Boonsri",2012-08-23,"Arsenic","2012"
"700",2221768,2.3,"Kohsoom",2012-08-23,"Arsenic","2012"
"701",1968277,1.3,"Achara",2012-09-21,"Arsenic","2012"
"702",1963549,0,"Boonsri",2012-09-23,"Arsenic","2012"
"703",1964427,0,"Boonsri",2012-09-23,"Arsenic","2012"
"704",1965261,0,"Boonsri",2012-09-23,"Arsenic","2012"
"705",1968354,0,"Achara",2012-10-21,"Arsenic","2012"
"706",2221823,3,"Kohsoom",2012-10-25,"Arsenic","2012"
"707",1963634,0,"Boonsri",2012-10-29,"Arsenic","2012"
"708",1964512,0,"Boonsri",2012-10-29,"Arsenic","2012"
"709",1965345,0,"Boonsri",2012-10-29,"Arsenic","2012"
"710",1968389,1.4,"Achara",2012-11-16,"Arsenic","2012"
"711",1963701,0,"Boonsri",2012-11-17,"Arsenic","2012"
"712",1964579,0,"Boonsri",2012-11-17,"Arsenic","2012"
"713",1965412,0,"Boonsri",2012-11-17,"Arsenic","2012"
"714",2221873,2.6,"Kohsoom",2012-11-24,"Arsenic","2012"
"715",1968463,0,"Achara",2012-12-10,"Arsenic","2012"
"716",1963774,0,"Boonsri",2012-12-13,"Arsenic","2012"
"717",2221924,0,"Kohsoom",2012-12-15,"Arsenic","2012"
"718",2161004,0,"Boonsri",2013-01-17,"Arsenic","2013"
"719",2162039,0,"Boonsri",2013-01-17,"Arsenic","2013"
"720",2163072,0,"Boonsri",2013-01-17,"Arsenic","2013"
"721",2166565,0,"Achara",2013-01-17,"Arsenic","2013"
"722",2188215,1.2,"Kohsoom",2013-01-25,"Arsenic","2013"
"723",2166602,0,"Achara",2013-02-15,"Arsenic","2013"
"724",2161092,0,"Boonsri",2013-02-21,"Arsenic","2013"
"725",2162127,0,"Boonsri",2013-02-21,"Arsenic","2013"
"726",2163160,0,"Boonsri",2013-02-21,"Arsenic","2013"
"727",2188271,0,"Kohsoom",2013-02-22,"Arsenic","2013"
"728",2166639,0,"Achara",2013-03-14,"Arsenic","2013"
"729",2161167,0,"Boonsri",2013-03-15,"Arsenic","2013"
"730",2162202,0,"Boonsri",2013-03-15,"Arsenic","2013"
"731",2163235,0,"Boonsri",2013-03-15,"Arsenic","2013"
"732",2188325,0,"Kohsoom",2013-03-15,"Arsenic","2013"
"733",2166677,0,"Achara",2013-04-12,"Arsenic","2013"
"734",2161252,0,"Boonsri",2013-04-14,"Arsenic","2013"
"735",2162287,0,"Boonsri",2013-04-14,"Arsenic","2013"
"736",2163320,0,"Boonsri",2013-04-14,"Arsenic","2013"
"737",2188379,1.1,"Kohsoom",2013-04-19,"Arsenic","2013"
"738",2166715,0,"Achara",2013-05-16,"Arsenic","2013"
"739",2161342,0,"Boonsri",2013-05-17,"Arsenic","2013"
"740",2162377,0,"Boonsri",2013-05-17,"Arsenic","2013"
"741",2163410,0,"Boonsri",2013-05-17,"Arsenic","2013"
"742",2188435,1.2,"Kohsoom",2013-05-23,"Arsenic","2013"
"743",2166753,0,"Achara",2013-06-14,"Arsenic","2013"
"744",2161433,0,"Boonsri",2013-06-20,"Arsenic","2013"
"745",2162468,0,"Boonsri",2013-06-20,"Arsenic","2013"
"746",2163501,0,"Boonsri",2013-06-20,"Arsenic","2013"
"747",2188492,1.9,"Kohsoom",2013-06-27,"Arsenic","2013"
"748",2166791,1,"Achara",2013-07-18,"Arsenic","2013"
"749",2161519,0,"Boonsri",2013-07-19,"Arsenic","2013"
"750",2162554,0,"Boonsri",2013-07-19,"Arsenic","2013"
"751",2163587,0,"Boonsri",2013-07-19,"Arsenic","2013"
"752",2188548,2.4,"Kohsoom",2013-07-25,"Arsenic","2013"
"753",2161603,0,"Boonsri",2013-08-16,"Arsenic","2013"
"754",2162638,0,"Boonsri",2013-08-16,"Arsenic","2013"
"755",2163671,0,"Boonsri",2013-08-16,"Arsenic","2013"
"756",2166828,2.1,"Achara",2013-08-16,"Arsenic","2013"
"757",2188602,2.9,"Kohsoom",2013-08-22,"Arsenic","2013"
"758",2166866,1.1,"Achara",2013-09-21,"Arsenic","2013"
"759",2161703,0,"Boonsri",2013-09-26,"Arsenic","2013"
"760",2162736,0,"Boonsri",2013-09-26,"Arsenic","2013"
"761",2163769,0,"Boonsri",2013-09-26,"Arsenic","2013"
"762",2188657,2,"Kohsoom",2013-09-26,"Arsenic","2013"
"763",2178693,1.9,"Chai",2013-10-04,"Arsenic","2013"
"764",2179665,2.1,"Chai",2013-10-04,"Arsenic","2013"
"765",2180641,2.5,"Chai",2013-10-04,"Arsenic","2013"
"766",2161782,0,"Boonsri",2013-10-18,"Arsenic","2013"
"767",2162815,0,"Boonsri",2013-10-18,"Arsenic","2013"
"768",2163848,0,"Boonsri",2013-10-18,"Arsenic","2013"
"769",2166904,0,"Achara",2013-10-18,"Arsenic","2013"
"770",2188711,2.2,"Kohsoom",2013-10-24,"Arsenic","2013"
"771",2161865,0,"Boonsri",2013-11-14,"Arsenic","2013"
"772",2162898,0,"Boonsri",2013-11-14,"Arsenic","2013"
"773",2163931,0,"Boonsri",2013-11-14,"Arsenic","2013"
"774",2166940,0,"Achara",2013-11-15,"Arsenic","2013"
"775",2188761,1.6,"Kohsoom",2013-11-21,"Arsenic","2013"
"776",2188811,1.6,"Kohsoom",2013-12-12,"Arsenic","2013"
"777",2166976,0,"Achara",2013-12-13,"Arsenic","2013"
"778",2161951,0,"Boonsri",2013-12-14,"Arsenic","2013"
"779",2162984,0,"Boonsri",2013-12-14,"Arsenic","2013"
"780",2164017,0,"Boonsri",2013-12-14,"Arsenic","2013"
"781",902167,0.309,"Chai",2014-01-04,"AGOC-3A","2014"
"782",902169,0.344,"Chai",2014-01-04,"Methylosmoline","2014"
"783",902170,0.236,"Chai",2014-01-04,"Chlorodinine","2014"
"784",903292,0.314,"Chai",2014-01-04,"AGOC-3A","2014"
"785",903294,0.314,"Chai",2014-01-04,"Methylosmoline","2014"
"786",903295,0.275,"Chai",2014-01-04,"Chlorodinine","2014"
"787",904427,0.292,"Chai",2014-01-04,"AGOC-3A","2014"
"788",904429,0.337,"Chai",2014-01-04,"Methylosmoline","2014"
"789",904430,0.209,"Chai",2014-01-04,"Chlorodinine","2014"
"790",910507,0.326,"Kannika",2014-01-10,"AGOC-3A","2014"
"791",910509,0.272,"Kannika",2014-01-10,"Methylosmoline","2014"
"792",910510,0.261,"Kannika",2014-01-10,"Chlorodinine","2014"
"793",911410,0.349,"Kannika",2014-01-10,"AGOC-3A","2014"
"794",911412,0.299,"Kannika",2014-01-10,"Methylosmoline","2014"
"795",911413,0.258,"Kannika",2014-01-10,"Chlorodinine","2014"
"796",912327,0.3,"Kannika",2014-01-10,"AGOC-3A","2014"
"797",912329,0.258,"Kannika",2014-01-10,"Methylosmoline","2014"
"798",912330,0.231,"Kannika",2014-01-10,"Chlorodinine","2014"
"799",2622840,1.5,"Kannika",2014-01-11,"Arsenic","2014"
"800",2623341,1.5,"Kannika",2014-01-11,"Arsenic","2014"
"801",2623843,1.5,"Kannika",2014-01-11,"Arsenic","2014"
"802",913231,0.328,"Sakda",2014-01-12,"AGOC-3A","2014"
"803",913233,0.333,"Sakda",2014-01-12,"Methylosmoline","2014"
"804",913234,0.205,"Sakda",2014-01-12,"Chlorodinine","2014"
"805",914186,0.276,"Sakda",2014-01-12,"AGOC-3A","2014"
"806",914188,0.329,"Sakda",2014-01-12,"Methylosmoline","2014"
"807",914189,0.292,"Sakda",2014-01-12,"Chlorodinine","2014"
"808",915151,0.328,"Sakda",2014-01-12,"AGOC-3A","2014"
"809",915153,0.328,"Sakda",2014-01-12,"Methylosmoline","2014"
"810",915154,0.222,"Sakda",2014-01-12,"Chlorodinine","2014"
"811",902219,0.279,"Chai",2014-01-18,"AGOC-3A","2014"
"812",902221,0.283,"Chai",2014-01-18,"Methylosmoline","2014"
"813",902222,0.235,"Chai",2014-01-18,"Chlorodinine","2014"
"814",903344,0.264,"Chai",2014-01-18,"AGOC-3A","2014"
"815",903346,0.3,"Chai",2014-01-18,"Methylosmoline","2014"
"816",903347,0.3,"Chai",2014-01-18,"Chlorodinine","2014"
