"","location","Year","measure","mean_size"
"1665","Busarakhan","2015","Ammonium",28.2254017757538
"1666","Busarakhan","2015","Anionic active surfactants",0
"1667","Busarakhan","2015","Atrazine",0
"1668","Busarakhan","2015","Biochemical Oxygen",0.24155229983676
"1669","Busarakhan","2015","Calcium",-0.0110556454638377
"1670","Busarakhan","2015","Chemical Oxygen Demand (Cr)",0.0350083272950464
"1671","Busarakhan","2015","Chemical Oxygen Demand (Mn)",0.141272398754104
"1672","Busarakhan","2015","Chlorides",0.245784155959589
"1673","Busarakhan","2015","Chlorodinine",0.00465211049509161
"1674","Busarakhan","2015","Dissolved oxygen",0.022635247143966
"1675","Busarakhan","2015","gamma-Hexachlorocyclohexane",0
"1676","Busarakhan","2015","Iron",3803.43784680725
"1677","Busarakhan","2015","Magnesium",0.180190139114042
"1678","Busarakhan","2015","Manganese",0
"1679","Busarakhan","2015","Mercury",1.30263157894737
"1680","Busarakhan","2015","Methylosmoline",-0.00212253510937339
"1681","Busarakhan","2015","Nitrates",0.0312980202734148
"1682","Busarakhan","2015","Nitrites",16.5111509045442
"1683","Busarakhan","2015","Orthophosphate-phosphorus",0.361770579016247
"1684","Busarakhan","2015","p,p-DDT",0
"1685","Busarakhan","2015","Petroleum hydrocarbons",1.236756043257
"1686","Busarakhan","2015","Potassium",-0.110795454545455
"1687","Busarakhan","2015","Sodium",0.065315315315315
"1688","Busarakhan","2015","Sulphates",0.082726004639714
"1689","Busarakhan","2015","Total dissolved phosphorus",0.204694825111915
"1690","Busarakhan","2015","Total dissolved salts",0.0320448316259652
"1691","Busarakhan","2015","Total hardness",0.00973625763384037
"1692","Busarakhan","2015","Total nitrogen",0.0291956610165451
"1693","Busarakhan","2015","Total phosphorus",0.176242934806829
"1694","Busarakhan","2015","Water temperature",0.144796673360638
"1695","Busarakhan","2016","AGOC-3A",10.8641827723597
"1696","Busarakhan","2016","Ammonium",0.507113009711414
"1697","Busarakhan","2016","Anionic active surfactants",0
"1698","Busarakhan","2016","Arsenic",0.384615384615385
"1699","Busarakhan","2016","Atrazine",0
"1700","Busarakhan","2016","Biochemical Oxygen",0.141397800072471
"1701","Busarakhan","2016","Cadmium",1238.61992904372
"1702","Busarakhan","2016","Calcium",0.273716810036282
"1703","Busarakhan","2016","Chemical Oxygen Demand (Cr)",0.0106871083678346
"1704","Busarakhan","2016","Chlorides",0.208267643942893
"1705","Busarakhan","2016","Chlorodinine",0.162934499998668
"1706","Busarakhan","2016","Dissolved oxygen",0.0603293624136098
"1707","Busarakhan","2016","gamma-Hexachlorocyclohexane",0
"1708","Busarakhan","2016","Lead",0.597678291316695
"1709","Busarakhan","2016","Magnesium",0.357279852021335
"1710","Busarakhan","2016","Mercury",50.562085882117
"1711","Busarakhan","2016","Methylosmoline",0.717659641977639
"1712","Busarakhan","2016","Nickel",1704.27519168256
"1713","Busarakhan","2016","Nitrates",0.0806686912966783
"1714","Busarakhan","2016","Nitrites",0.133920628436759
"1715","Busarakhan","2016","Orthophosphate-phosphorus",0.31750403537057
"1716","Busarakhan","2016","p,p-DDT",0
"1717","Busarakhan","2016","Petroleum hydrocarbons",-0.55831597929643
"1718","Busarakhan","2016","Sulphates",0.17078692019283
"1719","Busarakhan","2016","Total dissolved phosphorus",0.152670943475613
"1720","Busarakhan","2016","Total dissolved salts",0.0399036366813259
"1721","Busarakhan","2016","Total hardness",0.0265508098805431
"1722","Busarakhan","2016","Total nitrogen",0.0198866466901976
"1723","Busarakhan","2016","Total phosphorus",0.200222415900696
"1724","Busarakhan","2016","Water temperature",0.12385043443671
"1725","Chai","1998","Ammonium",0.206354907284842
"1726","Chai","1998","AOX",0
"1727","Chai","1998","Arsenic",0
"1728","Chai","1998","Atrazine",0
"1729","Chai","1998","Biochemical Oxygen",749.962951465242
"1730","Chai","1998","Cadmium",729.644814580378
"1731","Chai","1998","Calcium",0.00656140833323633
"1732","Chai","1998","Cesium",0
"1733","Chai","1998","Chemical Oxygen Demand (Cr)",0.00684291527694343
"1734","Chai","1998","Chemical Oxygen Demand (Mn)",0.00103872751453459
"1735","Chai","1998","Chlorides",0.014911170601769
"1736","Chai","1998","Chromium",13351.4246221901
"1737","Chai","1998","Copper",28621.9960941853
"1738","Chai","1998","Dissolved oxygen",-0.0169429762350464
"1739","Chai","1998","Fecal coliforms",12.5820347256838
"1740","Chai","1998","gamma-Hexachlorocyclohexane",12.7861111111111
"1741","Chai","1998","Iron",0.284549971075922
"1742","Chai","1998","Lead",33753.8191601151
"1743","Chai","1998","Magnesium",0.0247993356886671
"1744","Chai","1998","Manganese",62567.3574348654
"1745","Chai","1998","Mercury",0
"1746","Chai","1998","Nickel",16111.0504140808
"1747","Chai","1998","Nitrates",0.0448911675147747
"1748","Chai","1998","Nitrites",0.321428571428571
"1749","Chai","1998","Orthophosphate-phosphorus",0.0572420634920635
"1750","Chai","1998","p,p-DDT",-0.123333333333333
"1751","Chai","1998","Potassium",0.0305384629439514
"1752","Chai","1998","Sodium",0.0117297513411914
"1753","Chai","1998","Sulphates",0.00752975328924881
"1754","Chai","1998","Total coliforms",284.410326108637
"1755","Chai","1998","Total phosphorus",0.0233413191746525
"1756","Chai","1998","Water temperature",0.102697689300502
"1757","Chai","1998","Zinc",62905.410247561
"1758","Chai","1999","Ammonium",0.139165584638243
"1759","Chai","1999","Anionic active surfactants",33.4148148148148
"1760","Chai","1999","Bicarbonates",-0.003466181997528
"1761","Chai","1999","Biochemical Oxygen",0.0265970417411004
"1762","Chai","1999","Cadmium",100.369530950459
"1763","Chai","1999","Calcium",0.00245898309631509
"1764","Chai","1999","Chemical Oxygen Demand (Cr)",4333.34071336049
"1765","Chai","1999","Chemical Oxygen Demand (Mn)",0.0783564152094975
"1766","Chai","1999","Chlorides",0.0191572196761397
"1767","Chai","1999","Chromium",0.20910966196283
"1768","Chai","1999","Copper",0.151840783678536
"1769","Chai","1999","Dissolved oxygen",3055.53257015819
"1770","Chai","1999","Fecal coliforms",47.3736023988568
"1771","Chai","1999","Fecal streptococci ",2.85560821412346
"1772","Chai","1999","gamma-Hexachlorocyclohexane",1.07251451800232
"1773","Chai","1999","Iron",100.180689169856
"1774","Chai","1999","Lead",0.407551974366837
"1775","Chai","1999","Magnesium",0.0722327821584565
"1776","Chai","1999","Manganese",1185.65286677775
"1777","Chai","1999","Nickel",43500.5632183908
"1778","Chai","1999","Nitrates",0.0422735116532215
"1779","Chai","1999","Nitrites",0.127414021164021
"1780","Chai","1999","Orthophosphate-phosphorus",0.0730376105376105
"1781","Chai","1999","p,p-DDT",243.0525571824
"1782","Chai","1999","Potassium",0.0433607304445412
"1783","Chai","1999","Sodium",0.0219243119405216
"1784","Chai","1999","Sulphates",0.0281393291966439
"1785","Chai","1999","Total coliforms",182.480716891547
"1786","Chai","1999","Total extractable matter",0.312360203340595
"1787","Chai","1999","Total phosphorus",0.0387045053711719
"1788","Chai","1999","Water temperature",1222.21934991174
"1789","Chai","1999","Zinc",0.345304973230124
"1790","Chai","2000","Ammonium",1.45535950027871
"1791","Chai","2000","Anionic active surfactants",0.0502606190106191
"1792","Chai","2000","Atrazine",83.3904761904762
"1793","Chai","2000","Bicarbonates",0.0149567121889551
"1794","Chai","2000","Biochemical Oxygen",0.01567888263786
"1795","Chai","2000","Cadmium",0.722381422889478
"1796","Chai","2000","Calcium",0.00134977971888084
"1797","Chai","2000","Chemical Oxygen Demand (Cr)",0.0571036146727424
"1798","Chai","2000","Chemical Oxygen Demand (Mn)",0.0132540695580944
"1799","Chai","2000","Chlorides",0.0227439753996747
"1800","Chai","2000","Chromium",1.10901124006574
"1801","Chai","2000","Copper",0.642021188567196
"1802","Chai","2000","Dissolved oxygen",0.0139505802429159
"1803","Chai","2000","Fecal coliforms",43.442110395487
"1804","Chai","2000","Fecal streptococci ",9.65714285714286
"1805","Chai","2000","gamma-Hexachlorocyclohexane",0.691975308641975
"1806","Chai","2000","Iron",0.187678828046309
"1807","Chai","2000","Lead",0.191301417341099
"1808","Chai","2000","Magnesium",0.0153787963672619
"1809","Chai","2000","Manganese",1073.21324800206
"1810","Chai","2000","Nitrates",0.070771518768449
"1811","Chai","2000","Nitrites",0.188888888888889
"1812","Chai","2000","Orthophosphate-phosphorus",0.289141414141414
"1813","Chai","2000","p,p-DDT",1.2853835978836
"1814","Chai","2000","Potassium",0.0505272424532875
"1815","Chai","2000","Sodium",0.016886271323712
"1816","Chai","2000","Sulphates",0.0229051595750495
"1817","Chai","2000","Total coliforms",20.5310835080439
"1818","Chai","2000","Total extractable matter",-0.0853095238095238
"1819","Chai","2000","Total phosphorus",0.272931004974769
"1820","Chai","2000","Water temperature",0.0377174224956522
"1821","Chai","2000","Zinc",0.31809845322737
"1822","Chai","2001","Ammonium",0.182092808992893
"1823","Chai","2001","Anionic active surfactants",16.7741618871325
"1824","Chai","2001","Atrazine",0.1755291005291
"1825","Chai","2001","Bicarbonates",-0.00299782215125886
"1826","Chai","2001","Biochemical Oxygen",0.0147594547166941
"1827","Chai","2001","Cadmium",1.29398558465505
"1828","Chai","2001","Calcium",0.0120252174790923
"1829","Chai","2001","Chemical Oxygen Demand (Cr)",0.0245089759695743
"1830","Chai","2001","Chemical Oxygen Demand (Mn)",0.0297580486891758
"1831","Chai","2001","Chlorides",0.0176805008388303
"1832","Chai","2001","Chromium",0.30175158072052
"1833","Chai","2001","Copper",0.143144619185463
"1834","Chai","2001","Dissolved oxygen",-0.00970865165749793
"1835","Chai","2001","Fecal coliforms",9.81074526020513
"1836","Chai","2001","Fecal streptococci ",5.44722222222222
"1837","Chai","2001","gamma-Hexachlorocyclohexane",0.26957545847134
"1838","Chai","2001","Iron",0.315142127440831
"1839","Chai","2001","Lead",0.356896823375017
"1840","Chai","2001","Magnesium",0.0324059837281504
"1841","Chai","2001","Manganese",1.35409605043506
"1842","Chai","2001","Nitrates",0.0474397614605417
"1843","Chai","2001","Nitrites",0.0422222222222222
"1844","Chai","2001","Orthophosphate-phosphorus",0.217539682539683
"1845","Chai","2001","p,p-DDT",0.504425173175173
"1846","Chai","2001","Potassium",0.0123393801422018
"1847","Chai","2001","Sodium",0.0280171206708521
"1848","Chai","2001","Sulphates",-0.0188032112727727
"1849","Chai","2001","Total coliforms",10.2403103090298
"1850","Chai","2001","Total extractable matter",0.11987086987087
"1851","Chai","2001","Total phosphorus",0.112747386358497
"1852","Chai","2001","Water temperature",0.0798866848787573
"1853","Chai","2001","Zinc",0.300484298630525
"1854","Chai","2002","Ammonium",0.293217595551329
"1855","Chai","2002","Anionic active surfactants",-0.343434343434344
"1856","Chai","2002","Atrazine",-0.0253846153846154
"1857","Chai","2002","Bicarbonates",0.035936534852102
"1858","Chai","2002","Biochemical Oxygen",0.0696781144465169
"1859","Chai","2002","Cadmium",0.495928170646748
"1860","Chai","2002","Calcium",0.00961514325351174
"1861","Chai","2002","Chemical Oxygen Demand (Cr)",0.175955766709319
"1862","Chai","2002","Chemical Oxygen Demand (Mn)",0.030444863800333
"1863","Chai","2002","Chlorides",0.039387516920794
"1864","Chai","2002","Chromium",0.936231387841219
"1865","Chai","2002","Copper",0.4423655524599
"1866","Chai","2002","Dissolved oxygen",0.0137354932745915
"1867","Chai","2002","Fecal coliforms",-0.395622895622896
"1868","Chai","2002","Fecal streptococci ",4.33703703703704
"1869","Chai","2002","gamma-Hexachlorocyclohexane",2.91393970893971
"1870","Chai","2002","Iron",2.30212744681183
"1871","Chai","2002","Lead",0.645763697808106
"1872","Chai","2002","Magnesium",0.0822700677357466
"1873","Chai","2002","Manganese",332.885665394856
"1874","Chai","2002","Nickel",0.612181834680785
"1875","Chai","2002","Nitrates",344.481455429765
"1876","Chai","2002","Nitrites",1.12204837490552
"1877","Chai","2002","Orthophosphate-phosphorus",0.536608475298952
"1878","Chai","2002","p,p-DDT",25.4265313930206
"1879","Chai","2002","PAHs",0
"1880","Chai","2002","Petroleum hydrocarbons",0
"1881","Chai","2002","Sulphates",0.14359769017587
"1882","Chai","2002","Total coliforms",1.9737962962963
"1883","Chai","2002","Total phosphorus",0.191508529337661
"1884","Chai","2002","Water temperature",0.0266905586509743
"1885","Chai","2002","Zinc",14754.4941470849
"1886","Chai","2003","Ammonium",0.171204431424703
"1887","Chai","2003","Anionic active surfactants",0.197192349214729
"1888","Chai","2003","Atrazine",0
"1889","Chai","2003","Benzo(a)pyrene",0
"1890","Chai","2003","Benzo(b)fluoranthene",0
"1891","Chai","2003","Benzo(g,h,i)perylene",0
"1892","Chai","2003","Benzo(k)fluoranthene",0
"1893","Chai","2003","Bicarbonates",0.0276377351865774
"1894","Chai","2003","Biochemical Oxygen",0.182694526485504
"1895","Chai","2003","Cadmium",1.83514613731949
"1896","Chai","2003","Calcium",0.00496895394908244
"1897","Chai","2003","Chemical Oxygen Demand (Cr)",0.0990333968780021
"1898","Chai","2003","Chemical Oxygen Demand (Mn)",0.0519182369667193
"1899","Chai","2003","Chlorides",0.0397238548002737
"1900","Chai","2003","Chromium",0.583174386017426
"1901","Chai","2003","Copper",1.06288170426199
"1902","Chai","2003","Dissolved oxygen",0.0107853237237413
"1903","Chai","2003","Fecal coliforms",16.7350974329583
"1904","Chai","2003","Fecal streptococci ",1.44544961895287
"1905","Chai","2003","Fluoranthene",0
"1906","Chai","2003","gamma-Hexachlorocyclohexane",0.24431778435835
"1907","Chai","2003","Indeno(1,2,3-c,d)pyrene",0
"1908","Chai","2003","Iron",543.882784649263
"1909","Chai","2003","Lead",0.270855354571806
"1910","Chai","2003","Magnesium",0.0632651151514822
"1911","Chai","2003","Manganese",79.7407906824859
"1912","Chai","2003","Nickel",1.11400354737285
"1913","Chai","2003","Nitrates",0.0367126195780656
"1914","Chai","2003","Nitrites",0.327111988722831
"1915","Chai","2003","Orthophosphate-phosphorus",6.2227356444333
"1916","Chai","2003","p,p-DDT",29.4206337018837
"1917","Chai","2003","PCB 101",0
"1918","Chai","2003","PCB 138",0
"1919","Chai","2003","PCB 153",0
"1920","Chai","2003","PCB 180",0
"1921","Chai","2003","PCB 28",0
"1922","Chai","2003","PCB 52",0
"1923","Chai","2003","Silica (SiO2)",0.0202447451592619
"1924","Chai","2003","Sulphates",0.0440022974176173
"1925","Chai","2003","Total coliforms",6.62992136478047
"1926","Chai","2003","Total extractable matter",1.00819632495164
"1927","Chai","2003","Total phosphorus",0.311588528403766
"1928","Chai","2003","Water temperature",0.011376514415528
"1929","Chai","2003","Zinc",0.658097653033418
"1930","Chai","2004","Ammonium",137.221740172027
"1931","Chai","2004","Anionic active surfactants",0.264897282100554
"1932","Chai","2004","Arsenic",999
"1933","Chai","2004","Atrazine",169.712016088487
"1934","Chai","2004","Bicarbonates",0.0296246183985543
"1935","Chai","2004","Biochemical Oxygen",0.118928109266235
"1936","Chai","2004","Cadmium",1.1137297926606
"1937","Chai","2004","Calcium",0.0449569990403783
"1938","Chai","2004","Chemical Oxygen Demand (Cr)",0.0313023036452568
"1939","Chai","2004","Chemical Oxygen Demand (Mn)",0.0126331978242762
"1940","Chai","2004","Chlorides",0.0331254601839962
"1941","Chai","2004","Chromium",0.299643489171481
"1942","Chai","2004","Copper",0.343309754381565
"1943","Chai","2004","Dissolved oxygen",0.00605811978004712
"1944","Chai","2004","Fecal coliforms",4.73012568673001
"1945","Chai","2004","Fecal streptococci ",2.77679007069372
"1946","Chai","2004","gamma-Hexachlorocyclohexane",17.5326848306874
"1947","Chai","2004","Iron",0.424053471991868
"1948","Chai","2004","Lead",0.512272709615016
"1949","Chai","2004","Magnesium",0.0827400748002857
"1950","Chai","2004","Manganese",16.5686255839363
"1951","Chai","2004","Nickel",0.24809246391857
"1952","Chai","2004","Nitrates",0.011047457993812
"1953","Chai","2004","Nitrites",0.155790582688991
"1954","Chai","2004","Orthophosphate-phosphorus",35.0696024932586
"1955","Chai","2004","p,p-DDT",3.92755346990729
"1956","Chai","2004","Petroleum hydrocarbons",6937.13852003789
"1957","Chai","2004","Silica (SiO2)",0.156710444226294
"1958","Chai","2004","Sulphates",0.0861299277246124
"1959","Chai","2004","Total coliforms",12.51510602291
"1960","Chai","2004","Total phosphorus",0.238143141273919
"1961","Chai","2004","Water temperature",0.0619983041965535
"1962","Chai","2004","Zinc",8889.56008460947
"1963","Chai","2005","Alachlor",221.108456181424
"1964","Chai","2005","Aldrin",103.02054583687
"1965","Chai","2005","alpha-Hexachlorocyclohexane",95.7840928996926
"1966","Chai","2005","Ammonium",69.8366020440193
"1967","Chai","2005","Anionic active surfactants",0.115932042832478
"1968","Chai","2005","Atrazine",69.3303000088569
"1969","Chai","2005","beta-Hexaxchlorocyclohexane",15.2994783300672
"1970","Chai","2005","Bicarbonates",0.0356966060000809
"1971","Chai","2005","Biochemical Oxygen",100.069418278055
"1972","Chai","2005","Cadmium",3.14720843610434
"1973","Chai","2005","Calcium",0.0218512160982337
"1974","Chai","2005","Carbonates",-0.101265826950809
"1975","Chai","2005","Chemical Oxygen Demand (Cr)",-0.0735465116279071
"1976","Chai","2005","Chemical Oxygen Demand (Mn)",0.0528736846004241
"1977","Chai","2005","Chlorides",0.0289668018046668
"1978","Chai","2005","Chromium",0.407057272028802
"1979","Chai","2005","Copper",0.658019529226707
"1980","Chai","2005","Dieldrin",237.306110285528
"1981","Chai","2005","Dissolved oxygen",0.000455143646842523
"1982","Chai","2005","Endosulfan (alpha)",112.226912604254
"1983","Chai","2005","Endosulfan (beta)",17.7203934162987
"1984","Chai","2005","Endrin",261.891621316758
"1985","Chai","2005","Fecal coliforms",0.643560184369008
"1986","Chai","2005","Fecal streptococci ",0.51979797979798
"1987","Chai","2005","gamma-Hexachlorocyclohexane",21.2525458321429
"1988","Chai","2005","Heptachlor",17.4244371905723
"1989","Chai","2005","Heptachloroepoxide",0
"1990","Chai","2005","Iron",90.4552790638442
"1991","Chai","2005","Lead",0.588008952819827
"1992","Chai","2005","Magnesium",0.000442406674209788
"1993","Chai","2005","Manganese",0.70904933129578
"1994","Chai","2005","Mercury",165.772140638797
"1995","Chai","2005","Methoxychlor",0.22858585193214
"1996","Chai","2005","Metolachlor",56.3814615289341
"1997","Chai","2005","Nickel",0.454654000071424
"1998","Chai","2005","Nitrates",0.0175332600474016
"1999","Chai","2005","Nitrites",0.362722377450686
"2000","Chai","2005","Orthophosphate-phosphorus",5.87281633326434
"2001","Chai","2005","Oxygen saturation",0.000486884925707293
"2002","Chai","2005","p,p-DDD",17.6119001137348
"2003","Chai","2005","p,p-DDE",15.7319147651572
"2004","Chai","2005","p,p-DDT",21.2840086341621
"2005","Chai","2005","Petroleum hydrocarbons",520.512375121491
"2006","Chai","2005","Silica (SiO2)",0.0828914815239181
"2007","Chai","2005","Simazine",0.0266468301220622
"2008","Chai","2005","Sulphates",0.058061766838184
"2009","Chai","2005","Total coliforms",10.4103856500367
"2010","Chai","2005","Total dissolved salts",0.00301486034292741
"2011","Chai","2005","Total hardness",0.440083723244168
"2012","Chai","2005","Total nitrogen",0.053072037828405
"2013","Chai","2005","Total phosphorus",0.227212389229578
"2014","Chai","2005","Water temperature",486.120812704631
"2015","Chai","2005","Zinc",4783.07181408393
"2016","Chai","2006","Alachlor",0.221853252778061
"2017","Chai","2006","Aldrin",0.451997057381943
"2018","Chai","2006","alpha-Hexachlorocyclohexane",0.360567254862778
"2019","Chai","2006","Ammonium",0.47564572986654
"2020","Chai","2006","Anionic active surfactants",0.0599162682798556
"2021","Chai","2006","Atrazine",0.108824226132117
"2022","Chai","2006","beta-Hexaxchlorocyclohexane",0.693154656005512
"2023","Chai","2006","Bicarbonates",0.00234193918311295
"2024","Chai","2006","Biochemical Oxygen",0.135579217151598
"2025","Chai","2006","Cadmium",3.40694203271406
"2026","Chai","2006","Calcium",0.0478420295578852
"2027","Chai","2006","Chemical Oxygen Demand (Cr)",0.274429229984283
"2028","Chai","2006","Chemical Oxygen Demand (Mn)",0.0561369646495353
"2029","Chai","2006","Chlorides",0.0107278757978128
"2030","Chai","2006","Chromium",3.37259391355496
"2031","Chai","2006","Copper",3.31166880601659
"2032","Chai","2006","Dieldrin",1.95529474281684
"2033","Chai","2006","Dissolved oxygen",0.0593445931368705
"2034","Chai","2006","Endosulfan (alpha)",0.527246970416135
"2035","Chai","2006","Endosulfan (beta)",3.6094041286648
"2036","Chai","2006","Endrin",1.95208434097113
"2037","Chai","2006","gamma-Hexachlorocyclohexane",0.829569351845104
"2038","Chai","2006","Heptachlor",0.210674124051512
"2039","Chai","2006","Heptachloroepoxide",15.5593868642566
"2040","Chai","2006","Iron",0.479595889325686
"2041","Chai","2006","Lead",1.58437738138202
"2042","Chai","2006","Magnesium",0.18605994575217
"2043","Chai","2006","Manganese",0.401276013172252
"2044","Chai","2006","Mercury",29.4892099586366
"2045","Chai","2006","Methoxychlor",-0.578125
"2046","Chai","2006","Metolachlor",5.90212662937637
"2047","Chai","2006","Nickel",0.699755179728809
"2048","Chai","2006","Nitrates",0.206349737767882
"2049","Chai","2006","Nitrites",0.583648096618466
"2050","Chai","2006","Orthophosphate-phosphorus",0.658963596121076
"2051","Chai","2006","Oxygen saturation",0.0560630737491666
"2052","Chai","2006","p,p-DDD",0.450600333460051
"2053","Chai","2006","p,p-DDE",0.419110527924107
"2054","Chai","2006","p,p-DDT",0.859136379080028
"2055","Chai","2006","Petroleum hydrocarbons",27.2661223633226
"2056","Chai","2006","Silica (SiO2)",0.0653248283729461
"2057","Chai","2006","Simazine",0.631141919702111
"2058","Chai","2006","Sulphates",0.0661267586903324
"2059","Chai","2006","Total dissolved salts",0.00213849272620079
"2060","Chai","2006","Total hardness",0.0149060946643077
"2061","Chai","2006","Total nitrogen",0.0851662797344123
"2062","Chai","2006","Total phosphorus",0.476915075436538
"2063","Chai","2006","Water temperature",0.0402673676014637
"2064","Chai","2006","Zinc",0.499122141111851
"2065","Chai","2007","Alachlor",0.829933586237677
"2066","Chai","2007","Aldrin",0.391045788696585
"2067","Chai","2007","alpha-Hexachlorocyclohexane",0.218600356882427
"2068","Chai","2007","Ammonium",0.150049341461115
"2069","Chai","2007","Anionic active surfactants",0.250573636261053
"2070","Chai","2007","Atrazine",0.0286056686352995
"2071","Chai","2007","beta-Hexaxchlorocyclohexane",-0.0168117398643146
"2072","Chai","2007","Bicarbonates",0.00439196368562912
"2073","Chai","2007","Biochemical Oxygen",0.0721208551376035
"2074","Chai","2007","Cadmium",1.16968710683586
"2075","Chai","2007","Calcium",0.0140384599109936
"2076","Chai","2007","Carbonates",-0.243994601889339
"2077","Chai","2007","Chemical Oxygen Demand (Cr)",0.0199885957914467
"2078","Chai","2007","Chemical Oxygen Demand (Mn)",0.0765983559925104
"2079","Chai","2007","Chlorides",0.00971157142529719
"2080","Chai","2007","Chromium",1.09852098706699
"2081","Chai","2007","Copper",0.246815903278907
"2082","Chai","2007","Dieldrin",0.0270154596719735
"2083","Chai","2007","Dissolved oxygen",0.0083459791430206
"2084","Chai","2007","Endosulfan (alpha)",0.165054189727966
"2085","Chai","2007","Endosulfan (beta)",0.331418179362648
"2086","Chai","2007","Endrin",0.66200976797498
"2087","Chai","2007","Fecal coliforms",9.83747978990857
"2088","Chai","2007","Fecal streptococci ",51.1936889380782
"2089","Chai","2007","gamma-Hexachlorocyclohexane",0.496498424735262
"2090","Chai","2007","Heptachlor",0.0915895932024965
"2091","Chai","2007","Heptachloroepoxide",0
"2092","Chai","2007","Iron",0.69466097113271
"2093","Chai","2007","Lead",0.889286636901584
"2094","Chai","2007","Magnesium",0.0443194657480185
"2095","Chai","2007","Manganese",0.662524191340903
"2096","Chai","2007","Mercury",0.12685255767331
"2097","Chai","2007","Metolachlor",0.191047757286282
"2098","Chai","2007","Nickel",1.31935227974802
"2099","Chai","2007","Nitrates",0.0566338577446517
"2100","Chai","2007","Nitrites",0.311029882166434
"2101","Chai","2007","Orthophosphate-phosphorus",0.651313797182082
"2102","Chai","2007","Oxygen saturation",0.0104698040316602
"2103","Chai","2007","p,p-DDD",0.334616690982424
"2104","Chai","2007","p,p-DDE",0.0204264866928405
"2105","Chai","2007","p,p-DDT",0.130526253113417
"2106","Chai","2007","Petroleum hydrocarbons",1539.11915772925
"2107","Chai","2007","Potassium",0.0161791407712019
"2108","Chai","2007","Silica (SiO2)",0.0127833731839537
"2109","Chai","2007","Simazine",0.00682668106865345
"2110","Chai","2007","Sodium",0.0219627094009169
"2111","Chai","2007","Sulphates",0.0404224344931927
"2112","Chai","2007","Total coliforms",24.8705045043018
"2113","Chai","2007","Total dissolved salts",0.0103726693282176
"2114","Chai","2007","Total hardness",-0.000620665847034707
"2115","Chai","2007","Total nitrogen",0.0418222522608999
"2116","Chai","2007","Total phosphorus",0.273122716283975
"2117","Chai","2007","Water temperature",0.161076781511564
"2118","Chai","2007","Zinc",0.467935007861185
"2119","Chai","2008","Aluminium",-0.0285140397085321
"2120","Chai","2008","Ammonium",0.597307146941669
"2121","Chai","2008","Anionic active surfactants",0.0564177607565701
"2122","Chai","2008","AOX",7111.05861305304
"2123","Chai","2008","Arsenic",0.262562044094221
"2124","Chai","2008","Atrazine",0.271604938271605
"2125","Chai","2008","Barium",0.0528963163215138
"2126","Chai","2008","Bicarbonates",0.000302763538825295
"2127","Chai","2008","Biochemical Oxygen",0.0500898258145013
"2128","Chai","2008","Cadmium",0.797052471561338
"2129","Chai","2008","Calcium",0.00295789767239755
"2130","Chai","2008","Chemical Oxygen Demand (Cr)",0.00852548449186863
"2131","Chai","2008","Chemical Oxygen Demand (Mn)",0.0212021607132693
"2132","Chai","2008","Chlorides",0.00801294114148153
"2133","Chai","2008","Chromium",0.270976809282285
"2134","Chai","2008","Copper",0.365043552803265
"2135","Chai","2008","Cyanides",0.00301985370950888
"2136","Chai","2008","Dissolved oxygen",0.0131340263273784
"2137","Chai","2008","Fecal coliforms",27.1553787556187
"2138","Chai","2008","Fecal streptococci ",48.0554179966871
"2139","Chai","2008","gamma-Hexachlorocyclohexane",0.291666666666667
"2140","Chai","2008","Iron",0.227499908214274
"2141","Chai","2008","Lead",0.189217612253569
"2142","Chai","2008","Magnesium",0.0713965028250446
"2143","Chai","2008","Manganese",49.8530056333884
"2144","Chai","2008","Mercury",0.165191580731858
"2145","Chai","2008","Nickel",0.172863568764875
"2146","Chai","2008","Nitrates",0.0678950453614359
"2147","Chai","2008","Nitrites",2.53068809019316
"2148","Chai","2008","Orthophosphate-phosphorus",0.379589140127794
"2149","Chai","2008","Oxygen saturation",0.0120419713319542
"2150","Chai","2008","p,p-DDT",0.590652557319224
"2151","Chai","2008","Petroleum hydrocarbons",0.0848937287954937
"2152","Chai","2008","Potassium",0.0271380471380472
"2153","Chai","2008","Selenium",0.120118243226082
"2154","Chai","2008","Silica (SiO2)",0.032793937311908
"2155","Chai","2008","Sodium",0.457223983622735
"2156","Chai","2008","Sulfides",0
"2157","Chai","2008","Sulphates",0.00290157148222885
"2158","Chai","2008","Tetrachloromethane",0
"2159","Chai","2008","Total coliforms",25.2906853565231
"2160","Chai","2008","Total dissolved salts",0.00681927603917723
"2161","Chai","2008","Total extractable matter",0.403846153846153
"2162","Chai","2008","Total hardness",0.00384732887918759
"2163","Chai","2008","Total nitrogen",0.0219918454340526
"2164","Chai","2008","Total organic carbon",0.0397664959120131
"2165","Chai","2008","Total phosphorus",0.100632480014116
"2166","Chai","2008","Water temperature",0.0499532330634974
"2167","Chai","2008","Zinc",0.364220757601132
"2168","Chai","2009","Alachlor",-0.0648648648648648
"2169","Chai","2009","Aldrin",0.0571428571428572
"2170","Chai","2009","Aluminium",0.808791866483183
"2171","Chai","2009","Ammonium",0.172318164082615
"2172","Chai","2009","Anionic active surfactants",0.0416513469935591
"2173","Chai","2009","Anthracene",0.0122371740958788
"2174","Chai","2009","AOX",-0.0277775132275132
"2175","Chai","2009","Arsenic",0.0751952784418766
"2176","Chai","2009","Atrazine",0
